[17:13:11] [main/INFO] [GradleStart]: Extra: []
[17:13:11] [main/INFO] [GradleStart]: Running with arguments: [--tweakClass, net.minecraftforge.fml.common.launcher.FMLServerTweaker, --tweakClass, net.minecraftforge.gradle.tweakers.CoremodTweaker]
[17:13:11] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:13:11] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:13:11] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.gradle.tweakers.CoremodTweaker
[17:13:11] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:13:13] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[17:13:13] [main/DEBUG] [FML]:     
[17:13:13] [main/DEBUG] [FML]:     C:\Program Files\JetBrains\IntelliJ IDEA 2019.1\bin
[17:13:13] [main/DEBUG] [FML]:     
[17:13:13] [main/DEBUG] [FML]:     .
[17:13:13] [main/ERROR] [FML]: Apache Maven library folder was not in the format expected. Using default libraries directory.
[17:13:13] [main/ERROR] [FML]: Full: C:\Users\gabri\.gradle\caches\modules-2\files-2.1\org.apache.maven\maven-artifact\3.5.3\7dc72b6d6d8a6dced3d294ed54c2cc3515ade9f4\maven-artifact-3.5.3.jar
[17:13:13] [main/ERROR] [FML]: Trimmed: c:/users/gabri/.gradle/caches/modules-2/files-2.1/org.apache.maven/maven-artifact/3.5.3/
[17:13:13] [main/DEBUG] [FML]: Determined Minecraft Libraries Root: .\libraries
[17:13:13] [main/DEBUG] [FML]: Cleaning up mods folder: .\mods
[17:13:13] [main/DEBUG] [FML]: Examining file: modid-1.0.jar
[17:13:13] [main/DEBUG] [FML]: Examining file: spongeforge-1.12.2-2838-7.1.8.jar
[17:13:13] [main/INFO] [FML]: Managed to load a deobfuscated Minecraft name- we are in a deobfuscated environment. Skipping runtime deobfuscation
[17:13:13] [main/DEBUG] [FML]: Instantiating coremod class FMLCorePlugin
[17:13:13] [main/INFO] [FML]: Ignoring missing certificate for coremod FMLCorePlugin (net.minecraftforge.fml.relauncher.FMLCorePlugin), we are in deobf and it's a forge core plugin
[17:13:13] [main/DEBUG] [FML]: Added access transformer class net.minecraftforge.fml.common.asm.transformers.AccessTransformer to enqueued access transformers
[17:13:13] [main/DEBUG] [FML]: Enqueued coremod FMLCorePlugin
[17:13:13] [main/DEBUG] [FML]: Instantiating coremod class FMLForgePlugin
[17:13:13] [main/INFO] [FML]: Ignoring missing certificate for coremod FMLForgePlugin (net.minecraftforge.classloading.FMLForgePlugin), we are in deobf and it's a forge core plugin
[17:13:13] [main/DEBUG] [FML]: Enqueued coremod FMLForgePlugin
[17:13:13] [main/DEBUG] [FML]: All fundamental core mods are successfully located
[17:13:13] [main/DEBUG] [FML]: Discovering coremods
[17:13:13] [main/INFO] [FML]: Searching D:\forge-1.12.2-14.23.5.2838-mdk\.\mods for mods
[17:13:13] [main/DEBUG] [FML]:   Adding modid-1.0.jar to the mod list
[17:13:13] [main/DEBUG] [FML]:   Adding spongeforge-1.12.2-2838-7.1.8.jar to the mod list
[17:13:13] [main/DEBUG] [FML]: Examining for coremod candidacy modid-1.0.jar
